osm_id,crossing,highway,traffic_signals:direction,barrier,amenity,name,name:en,camera:type,man_made,surveillance,surveillance:type,surveillance:zone,historic,button_operated,traffic_signals:sound,traffic_signals:vibration,addr:housenumber,addr:street,cuisine,addr:city,addr:city:en,addr:country,addr:postcode,building,internet_access,level,opening_hours,shop,smoking,crossing_ref,entrance,addr:street:en,bicycle,crossing:island,segregated,bench,bin,bus,covered,lit,network,operator,passenger_information_display,public_transport,public_transport:version,ref,shelter,wheelchair,check_date:bench,int_name,outdoor_seating,phone,kerb,consulate,contact:phone,country,diplomatic,office,payment:cash,craft,website,delivery,takeaway,name:mk,email,tourism,name:fr,payment:coins,payment:credit_cards,payment:debit_cards,capacity,diet:vegan,old_name,leisure,atm,healthcare,opening_hours:covid19,place,traffic_calming,diet:vegetarian,name:ru,religion,bicycle_parking,drive_through,contact:facebook,service:bicycle:pump,service:bicycle:tools,direction,fee,toilets,waste,backrest,material,drinking_water,access,parking,surface,sidewalk,lanes,maxspeed,landuse,oneway,smoothness,source:width,width,lanes:backward,lanes:forward,turn:lanes:backward,fax,wikidata,wikipedia,fence_type,handrail,incline,ramp,step_count,lane_markings,addr:housename,alt_name,building:levels,government,amenity_1,height,levels,brand,repair,parking:lane:both,turn:lanes:forward,parking:lane:both:perpendicular,service,noname,junction,contact:website,embassy,name:pl,target,maxspeed:type,sidewalk:left,sidewalk:right,name:sl,brand:wikidata,brand:wikipedia,compressed_air,fuel:biodiesel,fuel:diesel,fuel:octane_95,fuel:octane_98,payment:diners_club,payment:mastercard,payment:notes,payment:visa,roof:shape,name:de,name:tr,designation,roof:levels,internet_access:fee,layer,supervised,operator:en,foot,tunnel,stars,cycleway,cycleway:both:surface,footway,boundary,cycleway:right:bicycle,cycleway:track:right,lanes:bus,maxspeed:advisory,parking:lane:right,addr:unit,cycleway:surface,footway:surface,sport,city,street,is_in,payment:maestro,wifi,automated,description,note,leaf_type,natural,motor_vehicle,parking:lane:both:parallel,hoops,hoops:nets,from,roundtrip,route,to,type,restriction,admin_level,ISO3166-2,duration,interval,name:lt,route_master,reservation,WKT
"1880528845",,"traffic_signals","backward",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4221285 42.0027714)"
"1880528858","traffic_signals","crossing",,,,,,,,,,,,"no","no","no",,,,,,,,,,,,,,"toucan",,,"yes","no","yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4168032 42.0053748)"
"1880528868","traffic_signals","crossing",,,,,,,,,,,,"no","no","no",,,,,,,,,,,,,,"toucan",,,,"no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4233857 42.0021679)"
"2005491568",,"bus_stop",,,,"Градежен Факултет",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes","yes","yes","yes","yes","Skopje:local","ЈСП Скопје","yes","platform","2","273","yes","yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4189468 41.9995787)"
"2005491711",,"bus_stop",,,,"Трговски Центар Буњаковец",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes","yes","yes","yes","yes","Skopje:local","ЈСП Скопје","yes","platform","2","0272","yes","yes","2021-12-30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4186437 41.9993554)"
"2105387352",,,,,"restaurant","Бруклински","Bruklinski",,,,,,,,,,"75","Орце Николов",,"Скопје","Skopje","MK",,,,,,,"separated",,,"Orce Nikolov",,,,,,,,,,,,,,,,"limited",,"Brukilnski","yes","+389 2 6091844",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4252581 42.0001581)"
"2385165825",,"crossing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4263365 41.9996914)"
"2385165834","traffic_signals","crossing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4269355 42.0003389)"
"2385165836","uncontrolled","crossing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4264845 41.9996162)"
"2385165841","traffic_signals","crossing",,,,,,,,,,,,"no","no","no",,,,,,,,,,,,,,"toucan",,,,"no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4233136 42.0023039)"
"2385165844","marked","crossing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"no",,,,,,,,,,,,,,,,,,,"lowered",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4257338 42.0001588)"
"2385165848","uncontrolled","crossing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4263318 41.9998285)"
"2385165852","traffic_signals","traffic_signals",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4269193 42.0005121)"
"2385220530","uncontrolled","crossing",,,,,,,,,,,,,,,,,,,,,,,,,,,,"zebra",,,"yes",,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4169417 42.0053151)"
"2458486825","traffic_signals","traffic_signals",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4227909 41.99864)"
"2458486828","traffic_signals","traffic_signals",,,,,,,,,,,,"no","no","no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4231665 41.9987104)"
"2458486842","traffic_signals","traffic_signals",,,,,,,,,,,,"no","no","no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4175222 41.9998447)"
"2458486844","traffic_signals","traffic_signals",,,,,,,,,,,,"no","no","no",,,,,,,,,,,,,,"toucan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4194208 41.9994559)"
"2458486845","traffic_signals","traffic_signals",,,,,,,,,,,,"no","no","no",,,,,,,,,,,,,,"toucan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4193679 41.9993334)"
"2458486849","traffic_signals","traffic_signals",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4215297 41.998904)"
"2458486851","traffic_signals","traffic_signals",,,,,,,,,,,,"no","no","no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4215811 41.9990232)"
"2710722606",,,,,,"Канадски Конзулат","Canadian Consulate in Skopje",,,,,,,,,,"2/1","Благој Давков",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kanadski Konzulat",,,,"yes","+38923225630","CA","consulate","diplomatic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4177676 42.0009276)"
"2858315264",,,,,"fast_food","DM Restaurant",,,,,,,,,,,,"Орце Николов","regional","Скопје",,,,,,,"10:00-00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4167758 42.003528)"
"3197576080",,,,,,"Пекара Силбо","Bakery Silbo",,,,,,,,,,"2","Мајаковски",,"Скопје",,,"1000",,,,"24/7","bakery",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4174292 42.0001054)"
"3427391618",,,,,"pub","Браво","Bravo",,,,,,,,,,,,,,,,,,,,,,"outside",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4204573 41.9989335)"
"3591074856",,,,"kerb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"flush",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4228793 41.998824)"
"3591074857",,,,"kerb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"flush",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4175638 41.9999019)"
"3591074858",,,,"kerb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"flush",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4173059 41.9996322)"
"3591074859",,,,"kerb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"flush",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4169493 41.9997048)"
"3623604015",,,,,,"Слаткарница Романса",,,,,,,,,,,"143","Орце Николов",,"Скопје",,,"1000",,,,"Mo-Sa 08:30-20:30; Su 10:00-13:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"confectionery","https://www.facebook.com/SlatkarnicaRomansa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4169665 42.0031546)"
"3663767993",,,,,,"Рептил маркет","Reptil Market",,,,,,,,,,,,,"Cкoпje",,,"1000",,,,"07:00 - 21:30","supermarket",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4152599 42.0035081)"
"3678872129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"main",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.420091 41.9995605)"
"3741536617",,"traffic_signals",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.423254 42.0022319)"
"3741536618","traffic_signals","crossing",,,,,,,,,,,,"no","no","no",,,,,,,,,,,,,,"toucan",,,,"no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4230934 42.0023107)"
"3750790433","traffic_signals","crossing",,,,,,,,,,,,"no","no","no",,,,,,,,,,,,,,"toucan",,,,"no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4220327 42.002819)"
"4125459763",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"main",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4201041 42.003061)"
"4127480433","uncontrolled","crossing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4231076 41.998873)"
"4128439092",,,,"entrance",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4200476 41.9994201)"
"4138200603",,,,,"hospital","Неуромедика","Neuromedika",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4145316 42.0005964)"
"4140369193",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"main",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4212436 42.007118)"
"4161113456","uncontrolled","crossing",,,,,,,,,,,,,,,,,,,,,,,,,,,,"zebra",,,"yes",,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4048357 42.0016308)"
"4190893589",,,,,"fast_food","Пемпеле","Pempele's Pizza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://www.pizzapempele.mk","yes","yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4237031 42.0000584)"
"4433928791",,,,,,"Мое студио Дадар",,,,,,,,,,,"16","Аминта Трети",,,,,,,,,,"hairdresser",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Мое студио Дадар",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4250431 42.0011128)"
"4537368973","traffic_signals","traffic_signals",,,,,,,,,,,,"no","no","no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4169788 41.9998198)"
"4586066258","uncontrolled","crossing",,,,,,,,,,,,,,,,,,,,,,,,,,,,"zebra",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4171383 41.9996654)"
"4586073758","marked","crossing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4170743 41.9996794)"
"4732880619",,,,,"fountain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4232138 42.0027342)"
"4794044627",,,,,"bar","Speakeasy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4235498 42.00231)"
"4836883321",,,,,,"Skopje Home Apartment",,,,,,,,,,,"34","Булевар Партизански Одреди",,,,,"1000",,"wlan",,"24/7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://www.skopjehome.com",,,,"skopjehome@gmail.com","hotel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4150646 42.0004589)"
"4900357523",,,,,,"Рамстор Express Дебар Маало","Ramstore Express",,,,,,,,,,"2","Благој Давков",,"Cкoпje",,,"1000",,,,"Mo-Sa 09:00-22:00","supermarket",,,,,,,,,,,,,,"Ramstore",,,,,,,,,,"+38923248217",,,,,,,"yes",,"http://ramstore.com.mk/",,,,,,"Ramstore","yes","yes","yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4168689 42.0012339)"
"4990112540",,,,,,,,,,,,,,,,,"4","Раде Кончар",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (21.4201364 42.0011564)"
